2020-11-27 15:52:47,234 [trainer.py:496] INFO Train Epoch 36 | Loss: 0.0010 | acc: 0.9852
2020-11-27 15:52:47,235 [trainer.py:497] INFO Test Epoch 36 | Loss: 0.0006 | acc: 0.9902
2020-11-27 15:52:59,943 [trainer.py:496] INFO Train Epoch 37 | Loss: 0.0009 | acc: 0.9854
2020-11-27 15:52:59,944 [trainer.py:497] INFO Test Epoch 37 | Loss: 0.0006 | acc: 0.9898
2020-11-27 15:53:13,298 [trainer.py:496] INFO Train Epoch 38 | Loss: 0.0010 | acc: 0.9855
2020-11-27 15:53:13,298 [trainer.py:497] INFO Test Epoch 38 | Loss: 0.0006 | acc: 0.9906
2020-11-27 15:53:26,656 [trainer.py:496] INFO Train Epoch 39 | Loss: 0.0009 | acc: 0.9860
2020-11-27 15:53:26,656 [trainer.py:497] INFO Test Epoch 39 | Loss: 0.0006 | acc: 0.9906
2020-11-27 15:53:39,902 [trainer.py:496] INFO Train Epoch 40 | Loss: 0.0009 | acc: 0.9853
2020-11-27 15:53:39,902 [trainer.py:497] INFO Test Epoch 40 | Loss: 0.0006 | acc: 0.9906
2020-11-27 15:53:53,287 [trainer.py:496] INFO Train Epoch 41 | Loss: 0.0009 | acc: 0.9860
2020-11-27 15:53:53,288 [trainer.py:497] INFO Test Epoch 41 | Loss: 0.0006 | acc: 0.9899
2020-11-27 15:54:05,833 [trainer.py:496] INFO Train Epoch 42 | Loss: 0.0009 | acc: 0.9860
2020-11-27 15:54:05,833 [trainer.py:497] INFO Test Epoch 42 | Loss: 0.0007 | acc: 0.9896
2020-11-27 15:54:19,122 [trainer.py:496] INFO Train Epoch 43 | Loss: 0.0009 | acc: 0.9858
2020-11-27 15:54:19,122 [trainer.py:497] INFO Test Epoch 43 | Loss: 0.0006 | acc: 0.9897
2020-11-27 15:54:31,621 [trainer.py:496] INFO Train Epoch 44 | Loss: 0.0009 | acc: 0.9854
2020-11-27 15:54:31,621 [trainer.py:497] INFO Test Epoch 44 | Loss: 0.0006 | acc: 0.9904
2020-11-27 15:54:45,090 [trainer.py:496] INFO Train Epoch 45 | Loss: 0.0009 | acc: 0.9863
2020-11-27 15:54:45,091 [trainer.py:497] INFO Test Epoch 45 | Loss: 0.0006 | acc: 0.9900
2020-11-27 15:54:59,199 [trainer.py:496] INFO Train Epoch 46 | Loss: 0.0009 | acc: 0.9870
2020-11-27 15:54:59,199 [trainer.py:497] INFO Test Epoch 46 | Loss: 0.0006 | acc: 0.9894
2020-11-27 15:55:12,744 [trainer.py:496] INFO Train Epoch 47 | Loss: 0.0009 | acc: 0.9870
2020-11-27 15:55:12,745 [trainer.py:497] INFO Test Epoch 47 | Loss: 0.0006 | acc: 0.9912
2020-11-27 15:55:26,120 [trainer.py:496] INFO Train Epoch 48 | Loss: 0.0009 | acc: 0.9869
2020-11-27 15:55:26,120 [trainer.py:497] INFO Test Epoch 48 | Loss: 0.0006 | acc: 0.9895
2020-11-27 15:55:39,004 [trainer.py:496] INFO Train Epoch 49 | Loss: 0.0009 | acc: 0.9873
2020-11-27 15:55:39,005 [trainer.py:497] INFO Test Epoch 49 | Loss: 0.0006 | acc: 0.9904
